e,1,1078
e,2,821
e,3,531
e,4,536
e,5,532
e,6,427
e,7,369
e,8,349
e,9,384
e,10,344
e,11,476
e,12,350
e,13,445
e,14,407
e,15,415
e,16,400
e,17,449
e,18,475
e,19,349
e,20,314
e,21,314
e,22,296
e,23,303
e,24,309
e,25,323
e,26,363
e,27,373
e,28,335
e,29,288
e,30,340
e,31,292
e,32,329
e,33,292
e,34,298
e,35,331
e,36,298
e,37,367
e,38,297
e,39,301
e,40,323
e,41,340
e,42,360
e,43,297
e,44,294
e,45,342
e,46,330
e,47,293
e,48,336
e,49,305
e,50,333
e,51,346
e,52,303
e,53,317
e,54,340
e,55,304
e,56,341
e,57,296
e,58,400
e,59,302
e,60,305
e,61,309
e,62,293
e,63,301
e,64,344
e,65,303
e,66,295
e,67,290
e,68,302
e,69,295
e,70,359
e,71,308
e,72,298
e,73,303
e,74,399
e,75,301
e,76,338
e,77,297
e,78,326
e,79,302
e,80,306
e,81,293
e,82,293
e,83,295
e,84,304
e,85,327
e,86,297
e,87,300
e,88,293
e,89,293
e,90,369
e,91,289
e,92,398
e,93,683
e,94,501
e,95,301
e,96,367
e,97,306
e,98,263
e,99,393
e,100,615
e,101,398
e,102,441
e,103,296
e,104,309
e,105,293
e,106,298
e,107,307
e,108,313
e,109,317
e,110,280
e,111,298
e,112,294
e,113,296
e,114,336
e,115,297
e,116,357
e,117,337
e,118,325
e,119,301
e,120,295
e,121,269
e,122,315
e,123,301
e,124,345
e,125,291
e,126,275
e,127,304
e,128,306
e,129,293
e,130,302
e,131,310
e,132,397
e,133,302
e,134,399
e,135,320
e,136,293
e,137,304
e,138,331
e,139,296
e,140,314
e,141,296
e,142,292
e,143,287
e,144,370
e,145,336
e,146,266
e,147,437
e,148,305
e,149,325
e,150,424
e,151,299
e,152,368
e,153,383
e,154,373
e,155,360
e,156,301
e,157,294
e,158,307
e,159,259
e,160,341
e,161,358
e,162,355
e,163,295
e,164,319
e,165,293
e,166,265
e,167,335
e,168,330
e,169,337
e,170,349
e,171,467
e,172,448
e,173,373
e,174,294
e,175,331
e,176,309
e,177,350
e,178,303
e,179,308
e,180,335
e,181,313
e,182,295
e,183,344
e,184,299
e,185,327
e,186,297
e,187,309
e,188,295
e,189,310
e,190,301
e,191,402
e,192,409
e,193,352
e,194,335
e,195,299
e,196,336
e,197,325
e,198,300
e,199,325
e,200,311
e,201,320
e,202,299
e,203,345
e,204,350
e,205,318
e,206,334
e,207,300
e,208,297
e,209,312
e,210,302
e,211,298
e,212,298
e,213,333
e,214,335
e,215,293
e,216,297
e,217,285
e,218,276
e,219,335
e,220,263
e,221,301
e,222,413
e,223,312
e,224,336
e,225,389
e,226,307
e,227,308
e,228,308
e,229,373
e,230,294
e,231,261
e,232,311
e,233,306
e,234,299
e,235,297
e,236,303
e,237,354
e,238,320
e,239,368
e,240,296
e,241,359
e,242,615
e,243,412
e,244,622
e,245,503
e,246,793
e,247,775
e,248,683
e,249,586
e,250,623
e,251,1398
e,252,849
e,253,389
e,254,370
e,255,506
e,256,476
e,257,462
e,258,340
e,259,369
e,260,360
e,261,295
e,262,340
e,263,305
e,264,303
e,265,335
e,266,370
e,267,317
e,268,307
e,269,298
e,270,292
e,271,312
e,272,293
e,273,298
e,274,305
e,275,296
e,276,299
e,277,297
e,278,307
e,279,297
e,280,377
e,281,287
e,282,637
e,283,331
e,284,296
e,285,299
e,286,390
e,287,296
e,288,364
e,289,315
e,290,298
e,291,295
e,292,297
e,293,303
e,294,270
e,295,323
e,296,318
e,297,318
e,298,370
e,299,303
e,300,302
e,301,354
e,302,414
e,303,365
e,304,285
e,305,291
e,306,297
e,307,342
e,308,304
e,309,312
e,310,292
e,311,306
e,312,368
e,313,360
e,314,274
e,315,388
e,316,300
e,317,439
e,318,351
e,319,366
e,320,369
e,321,347
e,322,304
e,323,306
e,324,333
e,325,465
e,326,323
e,327,290
e,328,386
e,329,344
e,330,301
e,331,339
e,332,300
e,333,324
e,334,342
e,335,336
e,336,360
e,337,376
e,338,327
e,339,378
e,340,535
e,341,338
e,342,331
e,343,316
e,344,326
e,345,266
e,346,339
e,347,301
e,348,299
e,349,316
e,350,478
e,351,270
e,352,299
e,353,337
e,354,305
e,355,299
e,356,298
e,357,295
e,358,599
e,359,309
e,360,301
e,361,331
e,362,267
e,363,296
e,364,340
e,365,288
e,366,326
e,367,301
e,368,263
e,369,592
e,370,539
e,371,602
e,372,530
e,373,407
e,374,331
e,375,441
e,376,432
e,377,569
e,378,549
e,379,585
e,380,527
e,381,591
e,382,371
e,383,595
e,384,393
e,385,325
e,386,302
e,387,346
e,388,304
e,389,330
e,390,300
